trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
301,24,8.863365,1116784.17515242,1344.73113631932,0,0,0,0,0
302,24,8.5982801,1056371.64033524,1349.41297174897,0,0,0,0,0
303,24,9.3533856,924656.256795307,1516.19824729094,0,18.9955116264538,0,11.7941935057775,2
304,24,9.4067262,1105607.7703776,1330.08691678336,0,0,0,0,0
305,24,10.2084427,1076869.68418941,1312.23888437132,0,0,0,0,0
306,24,8.5080938,1096813.42067586,1392.43373872518,0,0,0,0,0
307,24,8.7678294,1097111.51537211,1330.06997668095,0,0,0,0,0
308,24,8.8362493,1105598.21143268,1362.52052183589,0,0,0,0,0
309,24,8.656681,1074259.25810137,1306.41683877958,0,0,0,0,0
310,24,8.6647791,1098057.25209954,1320.79553886769,0,0,0,0,0
311,24,8.6200197,1057675.72805028,1295.35245721118,0,0,0,0,0
312,24,8.7427928,1079457.77744119,1331.26950506314,0,0,0,0,0
313,24,8.682956,1087185.69747036,1348.25209293012,0,0,0,0,0
314,24,8.5934629,1094994.54742812,1341.05941596816,0,0,0,0,0
315,24,8.7091868,1095983.40416881,1354.64297751973,0,0,0,0,0
316,24,8.7269813,1082567.69280175,1335.93138120597,0,0,0,0,0
317,24,8.5985823,1110719.36786138,1328.88012720512,0,0,0,0,0
318,24,8.4064906,1079333.00077738,1294.39695517339,0,0,0,0,0
319,24,8.3994476,1119405.75751852,1349.12411679403,0,0,0,0,0
320,24,8.2721752,1109155.512739,1365.35133327071,0,0,0,0,0
321,24,8.4913022,1094304.57756113,1411.77986673663,0,0,0,0,0
322,24,8.4838933,1099585.12527376,1365.57847156675,0,0,0,0,0
323,24,9.0709253,1106830.1876761,1337.63701524786,0,0,0,0,0
324,24,8.7943411,1101091.63092058,1342.20443441655,0,0,0,0,0
325,24,8.5722239,1107396.70578457,1362.83223862642,0,0,0,0,0
326,24,8.6882163,1086687.47180975,1386.44923321398,0,0,0,0,0
327,24,8.720779,1110858.33229645,1362.98845380422,0,0,0,0,0
328,24,8.8296247,1027928.9561495,1297.61960704534,0,0,0,0,0
329,24,8.6462057,1113635.34568592,1339.39078383255,0,0,0,0,0
330,24,9.0399837,1044004.36120146,1278.75726919147,0,0,0,0,0
331,24,8.6748254,1047115.94368993,1338.99540453418,0,0,0,0,0
332,24,8.7746187,1112071.15667349,1356.4807552642,0,0,0,0,0
333,24,8.678699,1067531.05981979,1319.82033609027,0,0,0,0,0
334,24,8.9103939,1023109.50105798,1275.68615001512,0,0,0,0,0
335,24,8.8168236,1096834.88527699,1364.46488814132,0,0,0,0,0
336,24,8.8502889,1089807.91188912,1334.27622407298,0,0,0,0,0
337,24,8.7428052,909239.270460014,1607.56724733606,0,7.20131812067632,0,7.20131812067632,1
338,24,8.5920003,1067816.97081761,1352.07404906344,0,0,0,0,0
339,24,8.0229634,1038675.90490039,1297.93254977857,0,0,0,0,0
340,24,7.9768398,1080029.79115722,1360.73856860148,0,0,0,0,0
341,24,7.7269609,1018683.314211,1332.07382775286,0,0,0,0,0
342,24,7.5525882,1098179.19000152,1355.03141241417,0,0,0,0,0
343,24,7.4318053,1112338.70709092,1349.4062356177,0,0,0,0,0
344,24,7.2941689,1103818.2397023,1366.85800010624,0,0,0,0,0
345,24,7.3106196,1089329.48051489,1307.8197223038,0,0,0,0,0
346,24,6.8038903,1086627.53894271,1302.13711150664,0,0,0,0,0
347,24,6.9484558,1002007.40262093,1466.19643132223,0,7.20131812067632,0,7.20131812067632,1
348,24,6.8374555,1095262.08587477,1340.92656178489,0,0,0,0,0
349,24,6.8304954,1104243.25609217,1344.12864120266,0,0,0,0,0
350,24,6.5742535,1081905.975927,1355.34241235785,0,0,0,0,0
351,24,6.6025213,1063315.19956072,1328.02784196126,0,0,0,0,0
352,24,7.1591124,1021658.85383757,1296.24917854202,0,0,0,0,0
353,24,7.4090845,1083013.21103154,1329.28295167219,0,0,0,0,0
354,24,7.1725493,1051822.04818136,1334.70925300001,0,0,0,0,0
355,24,7.3566702,1093255.38347177,1346.5730158818,0,0,0,0,0
356,24,8.4875392,1101135.3693716,1334.19444677913,0,0,0,0,0
357,24,7.6571812,1029153.97069594,1395.73158931743,0,0,0,0,0
358,24,8.5176036,1092421.56682868,1352.42752366939,0,0,0,0,0
359,24,10.0345618,1107529.28004309,1349.80986454391,0,0,0,0,0
360,24,7.3959908,1083920.14156644,1348.18968211008,0,0,0,0,0
361,24,6.9509753,1099420.36494786,1347.35675715967,0,0,0,0,0
362,24,7.2069313,1090695.54364317,1359.80316253738,0,0,0,0,0
363,24,7.3113426,1083955.04029571,1352.21998218498,0,0,0,0,0
364,24,7.324404,1117390.96162138,1356.97870990186,0,0,0,0,0
365,24,7.4082952,1077593.57598326,1344.25367997723,0,0,0,0,0
366,24,7.4228663,1008973.33043971,1358.46986479777,0,0,0,0,0
367,24,7.5447242,1129776.8255993,1343.33525430572,0,0,0,0,0
368,24,7.4126944,1020788.77213951,1410.51882250682,0,0,0,0,0
369,24,7.2905203,1077088.63700365,1302.3250740583,0,0,0,0,0
370,24,7.8942592,1067718.99014506,1355.68479377774,0,0,0,0,0
371,24,7.9955306,1078235.10677567,1336.46666744128,0,0,0,0,0
