trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
1852,24,9.5593915,1101732.68802895,1271.90551910777,0,0,0,0,0
1853,24,9.7765882,1114071.73475875,1288.16503052089,0,0,0,0,0
1854,24,9.6620435,1139792.44170554,1313.62198756175,0,0,0,0,0
1855,24,9.6283235,1133459.09640759,1309.62925953249,0,0,0,0,0
1856,24,9.8052667,1099958.21841744,1269.87343952385,0,0,0,0,0
1857,24,9.6393944,1136287.35312812,1308.21966646531,0,0,0,0,0
1858,24,9.7790236,1135856.38940374,1307.00464394213,0,0,0,0,0
1859,24,9.6146346,1128795.5876986,1299.10991407837,0,0,0,0,0
1860,24,9.596788,1134622.78232292,1305.3872061702,0,0,0,0,0
1861,24,9.7095587,1108503.00119877,1274.0600183195,0,0,0,0,0
1862,24,9.5638857,1144590.85029656,1321.63737916566,0,0,0,0,0
1863,24,9.9434082,1142423.66300276,1316.87183976194,0,0,0,0,0
1864,24,9.8051315,1127339.35895345,1298.36585583322,0,0,0,0,0
1865,24,9.7993583,1137379.8367301,1307.72440565264,0,0,0,0,0
1866,24,9.8663328,1137920.76696791,1308.28365559356,0,0,0,0,0
1867,24,9.9063587,1131216.49716439,1294.74915426771,0,0,0,0,0
1868,24,10.1388692,1126901.64212063,1299.94058054458,0,0,0,0,0
1869,24,9.8389316,1079957.62225563,1251.01663427252,0,0,0,0,0
1870,24,9.6905278,1122325.0906701,1290.74914443088,0,0,0,0,0
1871,24,9.8960195,1102446.50240903,1264.54632031051,0,0,0,0,0
1872,24,9.9260856,1127134.90791379,1294.6339853628,0,0,0,0,0
1873,24,9.6916608,1122896.77870493,1291.20385344217,0,0,0,0,0
1874,24,9.548857,1139807.55055515,1315.3799988466,0,0,0,0,0
1875,24,9.6830855,1129579.20515825,1302.79629753181,0,0,0,0,0
1876,24,9.6447027,1143499.49833768,1316.01845385783,0,0,0,0,0
1877,24,9.8306673,1145044.17215096,1319.16559378433,0,0,0,0,0
1878,24,9.8089738,1085271.26314082,1289.55300895285,0,0,0,0,0
1879,24,9.7307305,1121563.7174672,1292.55964742546,0,0,0,0,0
1880,24,9.8036624,1114632.28713069,1285.3285034044,0,0,0,0,0
1881,24,9.7793822,1113416.52549562,1285.54037955447,0,0,0,0,0
1882,24,9.7635959,1139713.89460435,1314.49924340682,0,0,0,0,0
1883,24,9.7672736,1117069.09237277,1287.11183598032,0,0,0,0,0
1884,24,9.9436661,1132266.01080144,1302.42979974883,0,0,0,0,0
1885,24,9.6285042,1140400.94209214,1314.78858366857,0,0,0,0,0
1886,24,9.60013,1141010.17149426,1315.69391935923,0,0,0,0,0
1887,24,9.5296453,1111590.31978504,1284.77596955356,0,0,0,0,0
1888,24,9.7981759,1128952.35993675,1303.53822873372,0,0,0,0,0
1889,24,9.6835192,1125789.25967737,1292.11557680008,0,0,0,0,0
